sim result, 0
total time, 121.207184
total energy, 7184.387695
map,x,slope,radius,vi,ft,fslope,faero,ftyres,fres,ftot,a,dt,dE
1,190.000000,-0.004810,0.004239,7.869801,20.767281,-3.916638,1.546996,1.279062,-1.025441,21.792721,0.250491,0.126812,22.835032
1,191.000000,-0.004828,0.004148,7.901566,20.824495,-3.931001,1.559232,1.280800,-1.025831,21.850327,0.251153,0.126304,22.894344
1,192.000000,-0.004846,0.004057,7.933288,20.881632,-3.945364,1.571503,1.282531,-1.026191,21.907824,0.251814,0.125800,22.953413
1,193.000000,-0.004863,0.003965,7.964966,20.938692,-3.959727,1.583808,1.284259,-1.026521,21.965214,0.252474,0.125301,23.012457
1,194.000000,-0.004881,0.003874,7.996601,20.995672,-3.974090,1.596149,1.285984,-1.026819,22.022491,0.253132,0.124807,23.071505
1,195.000000,-0.004898,0.003783,8.028193,21.052576,-3.988453,1.608524,1.287709,-1.027082,22.079659,0.253789,0.124316,23.130047
1,196.000000,-0.004916,0.003692,8.059744,21.109404,-4.002816,1.620935,1.289434,-1.027309,22.136713,0.254445,0.123831,23.188988
1,197.000000,-0.004934,0.003601,8.091252,21.166157,-4.017179,1.633381,1.291163,-1.027498,22.193655,0.255099,0.123350,23.247646
1,198.000000,-0.004951,0.003510,8.122719,21.222836,-4.031542,1.645861,1.292897,-1.027646,22.250481,0.255753,0.122874,23.306381
1,199.000000,-0.004969,0.003418,8.154144,21.279438,-4.045906,1.658378,1.294637,-1.027753,22.307190,0.256404,0.122401,23.364843
1,200.000000,-0.004987,0.003327,8.185529,21.335964,-4.060269,1.670929,1.296386,-1.027815,22.363779,0.257055,0.121933,23.423401
1,201.000000,-0.004994,0.003263,8.216872,21.392424,-4.066208,1.683585,1.298955,-1.018530,22.410954,0.257597,0.121471,23.482069
1,202.000000,-0.005001,0.003200,8.248162,21.448780,-4.072148,1.696270,1.301520,-1.009220,22.458000,0.258138,0.121009,23.540058
1,203.000000,-0.005009,0.003136,8.279399,21.505045,-4.078087,1.708981,1.304081,-0.999886,22.504930,0.258677,0.120555,23.598511
1,204.000000,-0.005016,0.003072,8.310584,21.561214,-4.084027,1.721721,1.306642,-0.990526,22.551741,0.259215,0.120105,23.656784
1,205.000000,-0.005023,0.003008,8.341717,21.617290,-4.089966,1.734489,1.309201,-0.981138,22.598429,0.259752,0.119655,23.714310
2,206.000000,-0.005030,0.002944,8.372797,17.556664,-4.095906,1.747284,1.311760,-0.971724,18.528387,0.212970,0.119254,19.476429
2,207.000000,-0.005038,0.002881,8.398194,10.963402,-4.101846,1.757748,1.313524,-0.965436,11.928837,0.137113,0.118958,12.669992
2,208.000000,-0.005045,0.002817,8.414505,6.729031,-4.107785,1.764434,1.314019,-0.964194,7.693225,0.088428,0.118769,8.338690
2,209.000000,-0.005052,0.002753,8.425008,4.002337,-4.113725,1.768695,1.313719,-0.966172,4.968509,0.057109,0.118650,5.561876
2,210.000000,-0.005060,0.002689,8.431784,2.243379,-4.119664,1.771399,1.312924,-0.970203,3.213582,0.036938,0.118572,3.775270
2,211.000000,-0.005064,0.002644,8.436164,1.106276,-4.122871,1.773142,1.312336,-0.972255,2.078531,0.023891,0.118519,2.622133
2,212.000000,-0.005067,0.002600,8.438995,0.371128,-4.126078,1.774236,1.311549,-0.975155,1.346282,0.015475,0.118504,1.877725
2,213.000000,-0.005071,0.002555,8.440829,0.000000,-4.129284,1.774912,1.310642,-0.978593,0.978593,0.011248,0.118465,0.000000
2,214.000000,-0.005075,0.002510,8.442162,0.000000,-4.132491,1.775379,1.309683,-0.982291,0.982291,0.011291,0.118433,0.000000
2,215.000000,-0.005079,0.002466,8.443499,0.000000,-4.135698,1.775850,1.308744,-0.985966,0.985966,0.011333,0.118443,0.000000
2,216.000000,-0.005083,0.002421,8.444841,0.000000,-4.138905,1.776325,1.307825,-0.989617,0.989617,0.011375,0.118410,0.000000
2,217.000000,-0.005087,0.002376,8.446188,0.000000,-4.142111,1.776803,1.306924,-0.993245,0.993245,0.011417,0.118383,0.000000
2,218.000000,-0.005091,0.002332,8.447539,0.000000,-4.145319,1.777285,1.306044,-0.996851,0.996851,0.011458,0.118397,0.000000
2,219.000000,-0.005095,0.002287,8.448896,0.000000,-4.148525,1.777771,1.305183,-1.000432,1.000432,0.011499,0.118329,0.000000
2,220.000000,-0.005099,0.002242,8.450257,0.000000,-4.151731,1.778261,1.304342,-1.003991,1.003991,0.011540,0.118306,0.000000
2,221.000000,-0.005107,0.002211,8.451623,0.000000,-4.158279,1.778778,1.303820,-1.010543,1.010543,0.011615,0.118319,0.000000
2,222.000000,-0.005115,0.002180,8.452997,0.000000,-4.164828,1.779300,1.303308,-1.017083,1.017083,0.011691,0.118313,0.000000
2,223.000000,-0.005123,0.002149,8.454380,0.000000,-4.171376,1.779826,1.302806,-1.023606,1.023606,0.011766,0.118251,0.000000
2,224.000000,-0.005131,0.002117,8.455771,0.000000,-4.177925,1.780357,1.302315,-1.030115,1.030115,0.011840,0.118246,0.000000
2,225.000000,-0.005139,0.002086,8.457171,0.000000,-4.184473,1.780893,1.301833,-1.036609,1.036609,0.011915,0.118223,0.000000
2,226.000000,-0.005147,0.002055,8.458580,0.000000,-4.191021,1.781432,1.301362,-1.043088,1.043088,0.011990,0.118219,0.000000
2,227.000000,-0.005155,0.002023,8.459997,0.000000,-4.197570,1.781977,1.300902,-1.049553,1.049553,0.012064,0.118158,0.000000
2,228.000000,-0.005163,0.001992,8.461423,0.000000,-4.204118,1.782525,1.300452,-1.056002,1.056002,0.012138,0.118189,0.000000
2,229.000000,-0.005171,0.001961,8.462857,0.000000,-4.210666,1.783079,1.300011,-1.062438,1.062438,0.012212,0.118126,0.000000
2,230.000000,-0.005179,0.001930,8.464300,0.000000,-4.217215,1.783636,1.299582,-1.068858,1.068858,0.012286,0.118154,0.000000
2,231.000000,-0.005195,0.001962,8.465752,0.000000,-4.230228,1.784300,1.300411,-1.080379,1.080379,0.012418,0.118110,0.000000
2,232.000000,-0.005211,0.001994,8.467218,0.000000,-4.243242,1.784971,1.301254,-1.091879,1.091879,0.012550,0.118089,0.000000
2,233.000000,-0.005227,0.002026,8.468700,0.000000,-4.256256,1.785649,1.302111,-1.103358,1.103358,0.012682,0.118090,0.000000
2,234.000000,-0.005243,0.002058,8.470198,0.000000,-4.269269,1.786335,1.302980,-1.114815,1.114815,0.012814,0.118041,0.000000
2,235.000000,-0.005259,0.002090,8.471710,0.000000,-4.282282,1.787028,1.303864,-1.126252,1.126252,0.012945,0.118048,0.000000
2,236.000000,-0.005275,0.002122,8.473238,0.000000,-4.295296,1.787729,1.304761,-1.137668,1.137668,0.013077,0.118005,0.000000
2,237.000000,-0.005291,0.002154,8.474781,0.000000,-4.308310,1.788437,1.305672,-1.149063,1.149063,0.013208,0.117981,0.000000
2,238.000000,-0.005307,0.002187,8.476339,0.000000,-4.321323,1.789152,1.306596,-1.160436,1.160436,0.013338,0.117975,0.000000
2,239.000000,-0.005323,0.002219,8.477913,0.000000,-4.334337,1.789876,1.307534,-1.171789,1.171789,0.013469,0.117952,0.000000
2,240.000000,-0.005339,0.002251,8.479502,0.000000,-4.347350,1.790606,1.308486,-1.183120,1.183120,0.013599,0.117912,0.000000
2,241.000000,-0.005363,0.002363,8.481105,0.000000,-4.367020,1.791498,1.311371,-1.199012,1.199012,0.013782,0.117899,0.000000
2,242.000000,-0.005388,0.002476,8.482730,0.000000,-4.386691,1.792411,1.314393,-1.214748,1.214748,0.013963,0.117853,0.000000
2,243.000000,-0.005412,0.002588,8.484375,0.000000,-4.406361,1.793343,1.317552,-1.230327,1.230327,0.014142,0.117847,0.000000
2,244.000000,-0.005436,0.002701,8.486042,0.000000,-4.426032,1.794296,1.320849,-1.245748,1.245748,0.014319,0.117839,0.000000
2,245.000000,-0.005460,0.002813,8.487729,0.000000,-4.445702,1.795268,1.324284,-1.261012,1.261012,0.014494,0.117806,0.000000
2,246.000000,-0.005484,0.002926,8.489436,0.000000,-4.465373,1.796259,1.327857,-1.276118,1.276118,0.014668,0.117777,0.000000
2,247.000000,-0.005508,0.003038,8.491163,0.000000,-4.485043,1.797270,1.331569,-1.291066,1.291066,0.014840,0.117753,0.000000
2,248.000000,-0.005533,0.003151,8.492910,0.000000,-4.504713,1.798300,1.335420,-1.305855,1.305855,0.015010,0.117731,0.000000
2,249.000000,-0.005557,0.003263,8.494678,0.000000,-4.524384,1.799350,1.339410,-1.320485,1.320485,0.015178,0.117711,0.000000
2,250.000000,-0.005581,0.003376,8.496464,0.000000,-4.544054,1.800419,1.343540,-1.334956,1.334956,0.015344,0.117667,0.000000
2,251.000000,-0.005605,0.003326,8.498269,0.000000,-4.563718,1.801045,1.342083,-1.355453,1.355453,0.015580,0.117667,0.000000
2,252.000000,-0.005629,0.003276,8.500102,0.000000,-4.583383,1.801684,1.340652,-1.375909,1.375909,0.015815,0.117627,0.000000
1,253.000000,-0.005653,0.003226,8.501963,0.000000,-4.603048,1.802337,1.339249,-1.396323,1.396323,0.016050,0.117604,0.000000
1,254.000000,-0.005677,0.003176,8.503850,0.000000,-4.622712,1.803004,1.337873,-1.416698,1.416698,0.016284,0.117600,0.000000
1,255.000000,-0.005702,0.003126,8.505765,0.000000,-4.642377,1.803684,1.336524,-1.437031,1.437031,0.016518,0.117555,0.000000
1,256.000000,-0.005726,0.003077,8.507707,0.000000,-4.662042,1.804378,1.335201,-1.457324,1.457324,0.016751,0.117526,0.000000
1,257.000000,-0.005750,0.003027,8.509675,0.000000,-4.681706,1.805086,1.333906,-1.477576,1.477576,0.016984,0.117485,0.000000
1,258.000000,-0.005774,0.002977,8.511670,0.000000,-4.701371,1.805807,1.332638,-1.497788,1.497788,0.017216,0.117458,0.000000
2,259.000000,-0.005798,0.002927,8.513692,0.000000,-4.721035,1.806541,1.331396,-1.517959,1.517959,0.017448,0.117443,0.000000
2,260.000000,-0.005822,0.002877,8.515741,0.000000,-4.740700,1.807290,1.330182,-1.538090,1.538090,0.017679,0.117410,0.000000
2,261.000000,-0.005835,0.002827,8.517817,0.000000,-4.751026,1.808051,1.328981,-1.548856,1.548856,0.017803,0.117389,0.000000
2,262.000000,-0.005848,0.002777,8.519907,0.000000,-4.761353,1.808820,1.327805,-1.559589,1.559589,0.017926,0.117346,0.000000
2,263.000000,-0.005860,0.002726,8.522011,0.000000,-4.771679,1.809597,1.326655,-1.570289,1.570289,0.018049,0.117353,0.000000
2,264.000000,-0.005873,0.002676,8.524129,0.000000,-4.782006,1.810382,1.325531,-1.580954,1.580954,0.018172,0.117310,0.000000
2,265.000000,-0.005886,0.002626,8.526260,0.000000,-4.792332,1.811176,1.324433,-1.591585,1.591585,0.018294,0.117268,0.000000
2,266.000000,-0.005898,0.002575,8.528406,0.000000,-4.802658,1.811977,1.323361,-1.602182,1.602182,0.018416,0.117249,0.000000
2,267.000000,-0.005911,0.002525,8.530565,0.000000,-4.812984,1.812787,1.322314,-1.612745,1.612745,0.018537,0.117207,0.000000
2,268.000000,-0.005924,0.002475,8.532738,0.000000,-4.823311,1.813605,1.321293,-1.623274,1.623274,0.018658,0.117165,0.000000
2,269.000000,-0.005936,0.002424,8.534924,0.000000,-4.833638,1.814430,1.320299,-1.633770,1.633770,0.018779,0.117147,0.000000
2,270.000000,-0.005949,0.002374,8.537124,0.000000,-4.843964,1.815264,1.319331,-1.644230,1.644230,0.018899,0.117124,0.000000
2,271.000000,-0.005951,0.002339,8.539337,0.000000,-4.845332,1.816136,1.318760,-1.645298,1.645298,0.018911,0.117105,0.000000
2,272.000000,-0.005953,0.002304,8.541552,0.000000,-4.846700,1.817009,1.318200,-1.646352,1.646352,0.018924,0.117077,0.000000
2,273.000000,-0.005954,0.002268,8.543767,0.000000,-4.848068,1.817884,1.317653,-1.647393,1.647393,0.018936,0.117040,0.000000
2,274.000000,-0.005956,0.002233,8.545983,0.000000,-4.849436,1.818760,1.317117,-1.648421,1.648421,0.018947,0.116994,0.000000
2,275.000000,-0.005958,0.002198,8.548200,0.000000,-4.850804,1.819638,1.316592,-1.649435,1.649435,0.018959,0.116966,0.000000
2,276.000000,-0.005959,0.002163,8.550417,0.000000,-4.852172,1.820517,1.316080,-1.650437,1.650437,0.018971,0.116928,0.000000
2,277.000000,-0.005961,0.002127,8.552635,0.000000,-4.853540,1.821398,1.315579,-1.651425,1.651425,0.018982,0.116905,0.000000
2,278.000000,-0.005963,0.002092,8.554854,0.000000,-4.854908,1.822281,1.315089,-1.652399,1.652399,0.018993,0.116873,0.000000
2,279.000000,-0.005964,0.002057,8.557075,0.000000,-4.856276,1.823165,1.314612,-1.653360,1.653360,0.019004,0.116855,0.000000
2,280.000000,-0.005966,0.002022,8.559296,0.000000,-4.857644,1.824051,1.314147,-1.654308,1.654308,0.019015,0.116828,0.000000
2,281.000000,-0.005966,0.001997,8.561517,0.000000,-4.857340,1.824956,1.313917,-1.653328,1.653328,0.019004,0.116790,0.000000
2,282.000000,-0.005965,0.001972,8.563736,0.000000,-4.857036,1.825861,1.313693,-1.652344,1.652344,0.018992,0.116751,0.000000
2,283.000000,-0.005965,0.001948,8.565953,0.000000,-4.856732,1.826765,1.313474,-1.651354,1.651354,0.018981,0.116737,0.000000
2,284.000000,-0.005964,0.001923,8.568169,0.000000,-4.856428,1.827670,1.313261,-1.650359,1.650359,0.018970,0.116699,0.000000
2,285.000000,-0.005964,0.001899,8.570382,0.000000,-4.856124,1.828575,1.313053,-1.649358,1.649358,0.018958,0.116662,0.000000
2,286.000000,-0.005964,0.001874,8.572594,0.000000,-4.855820,1.829479,1.312850,-1.648353,1.648353,0.018947,0.116648,0.000000
3,287.000000,-0.005963,0.001849,8.574803,0.000000,-4.855516,1.830383,1.312653,-1.647342,1.647342,0.018935,0.116612,0.000000
3,288.000000,-0.005963,0.001825,8.577011,0.000000,-4.855213,1.831287,1.312460,-1.646327,1.646327,0.018923,0.116576,0.000000
3,289.000000,-0.005963,0.001800,8.579217,0.000000,-4.854908,1.832192,1.312274,-1.645305,1.645305,0.018912,0.116565,0.000000
3,290.000000,-0.005962,0.001775,8.581422,0.000000,-4.854604,1.833096,1.312093,-1.644277,1.644277,0.018900,0.116504,0.000000
3,291.000000,-0.005969,0.001758,8.583624,0.000000,-4.859903,1.834011,1.312057,-1.648697,1.648697,0.018951,0.116484,0.000000
3,292.000000,-0.005975,0.001741,8.585832,0.000000,-4.865201,1.834929,1.312024,-1.653110,1.653110,0.019001,0.116460,0.000000
3,293.000000,-0.005982,0.001723,8.588044,0.000000,-4.870500,1.835849,1.311995,-1.657517,1.657517,0.019052,0.116414,0.000000
3,294.000000,-0.005988,0.001706,8.590262,0.000000,-4.875798,1.836773,1.311969,-1.661919,1.661919,0.019103,0.116411,0.000000
3,295.000000,-0.005995,0.001689,8.592486,0.000000,-4.881096,1.837699,1.311946,-1.666313,1.666313,0.019153,0.116380,0.000000
3,296.000000,-0.006001,0.001672,8.594715,0.000000,-4.886395,1.838628,1.311927,-1.670702,1.670702,0.019203,0.116326,0.000000
3,297.000000,-0.006008,0.001654,8.596949,0.000000,-4.891693,1.839559,1.311911,-1.675085,1.675085,0.019254,0.116294,0.000000
3,298.000000,-0.006014,0.001637,8.599188,0.000000,-4.896992,1.840493,1.311898,-1.679462,1.679462,0.019304,0.116258,0.000000
3,299.000000,-0.006021,0.001620,8.601432,0.000000,-4.902290,1.841430,1.311889,-1.683833,1.683833,0.019354,0.116244,0.000000
3,300.000000,-0.006027,0.001603,8.603682,0.000000,-4.907588,1.842370,1.311884,-1.688197,1.688197,0.019405,0.116224,0.000000
3,301.000000,-0.006039,0.001591,8.605937,0.000000,-4.917341,1.843319,1.311971,-1.696912,1.696912,0.019505,0.116174,0.000000
3,302.000000,-0.006051,0.001579,8.608203,0.000000,-4.927093,1.844274,1.312061,-1.705620,1.705620,0.019605,0.116148,0.000000
3,303.000000,-0.006063,0.001566,8.610480,0.000000,-4.936845,1.845233,1.312153,-1.714320,1.714320,0.019705,0.116139,0.000000
3,304.000000,-0.006075,0.001554,8.612769,0.000000,-4.946597,1.846199,1.312249,-1.723011,1.723011,0.019805,0.116105,0.000000
3,305.000000,-0.006087,0.001542,8.615068,0.000000,-4.956348,1.847168,1.312347,-1.731695,1.731695,0.019905,0.116069,0.000000
3,306.000000,-0.006099,0.001530,8.617379,0.000000,-4.966100,1.848143,1.312448,-1.740371,1.740371,0.020004,0.116029,0.000000
3,307.000000,-0.006111,0.001518,8.619700,0.000000,-4.975852,1.849123,1.312551,-1.749039,1.749039,0.020104,0.115986,0.000000
3,308.000000,-0.006123,0.001506,8.622032,0.000000,-4.985604,1.850108,1.312657,-1.757700,1.757700,0.020203,0.115964,0.000000
3,309.000000,-0.006135,0.001494,8.624375,0.000000,-4.995357,1.851099,1.312766,-1.766353,1.766353,0.020303,0.115935,0.000000
3,310.000000,-0.006147,0.001482,8.626729,0.000000,-5.005108,1.852094,1.312878,-1.774999,1.774999,0.020402,0.115903,0.000000
3,311.000000,-0.006160,0.001473,8.629094,0.000000,-5.015965,1.853099,1.313051,-1.784678,1.784678,0.020514,0.115882,0.000000
3,312.000000,-0.006174,0.001465,8.631472,0.000000,-5.026823,1.854109,1.313226,-1.794349,1.794349,0.020625,0.115851,0.000000
3,313.000000,-0.006187,0.001457,8.633861,0.000000,-5.037680,1.855125,1.313403,-1.804013,1.804013,0.020736,0.115812,0.000000
3,314.000000,-0.006200,0.001448,8.636262,0.000000,-5.048537,1.856147,1.313583,-1.813669,1.813669,0.020847,0.115782,0.000000
3,315.000000,-0.006214,0.001440,8.638676,0.000000,-5.059394,1.857174,1.313765,-1.823318,1.823318,0.020958,0.115741,0.000000
3,316.000000,-0.006227,0.001431,8.641101,0.000000,-5.070251,1.858206,1.313949,-1.832958,1.832958,0.021068,0.115711,0.000000
3,317.000000,-0.006240,0.001423,8.643538,0.000000,-5.081109,1.859244,1.314134,-1.842591,1.842591,0.021179,0.115669,0.000000
3,318.000000,-0.006254,0.001414,8.645988,0.000000,-5.091966,1.860288,1.314323,-1.852216,1.852216,0.021290,0.115634,0.000000
3,319.000000,-0.006267,0.001406,8.648450,0.000000,-5.102823,1.861337,1.314513,-1.861834,1.861834,0.021400,0.115609,0.000000
3,320.000000,-0.006280,0.001397,8.650924,0.000000,-5.113680,1.862392,1.314706,-1.871444,1.871444,0.021511,0.115570,0.000000
3,321.000000,-0.006292,0.001391,8.653410,0.000000,-5.123018,1.863456,1.314940,-1.879484,1.879484,0.021603,0.115532,0.000000
3,322.000000,-0.006303,0.001385,8.655906,0.000000,-5.132357,1.864524,1.315175,-1.887519,1.887519,0.021696,0.115508,0.000000
3,323.000000,-0.006315,0.001380,8.658412,0.000000,-5.141695,1.865596,1.315413,-1.895547,1.895547,0.021788,0.115496,0.000000
3,324.000000,-0.006326,0.001374,8.660929,0.000000,-5.151033,1.866674,1.315652,-1.903569,1.903569,0.021880,0.115454,0.000000
3,325.000000,-0.006338,0.001368,8.663455,0.000000,-5.160371,1.867756,1.315892,-1.911585,1.911585,0.021972,0.115407,0.000000
3,326.000000,-0.006349,0.001362,8.665991,0.000000,-5.169710,1.868843,1.316134,-1.919594,1.919594,0.022064,0.115373,0.000000
3,327.000000,-0.006361,0.001356,8.668536,0.000000,-5.179048,1.869934,1.316378,-1.927598,1.927598,0.022156,0.115332,0.000000
3,328.000000,-0.006372,0.001350,8.671091,0.000000,-5.188386,1.871029,1.316623,-1.935596,1.935596,0.022248,0.115304,0.000000
3,329.000000,-0.006384,0.001344,8.673656,0.000000,-5.197725,1.872130,1.316870,-1.943587,1.943587,0.022340,0.115265,0.000000
3,330.000000,-0.006395,0.001338,8.676231,0.000000,-5.207062,1.873235,1.317118,-1.951571,1.951571,0.022432,0.115237,0.000000
3,331.000000,-0.006403,0.001334,8.678817,0.000000,-5.213553,1.874346,1.317394,-1.956674,1.956674,0.022491,0.115211,0.000000
3,332.000000,-0.006411,0.001330,8.681408,0.000000,-5.220044,1.875461,1.317672,-1.961773,1.961773,0.022549,0.115171,0.000000
3,333.000000,-0.006419,0.001326,8.684005,0.000000,-5.226534,1.876578,1.317951,-1.966867,1.966867,0.022608,0.115134,0.000000
3,334.000000,-0.006427,0.001322,8.686607,0.000000,-5.233026,1.877698,1.318230,-1.971959,1.971959,0.022666,0.115102,0.000000
3,335.000000,-0.006435,0.001317,8.689217,0.000000,-5.239516,1.878822,1.318510,-1.977045,1.977045,0.022725,0.115070,0.000000
3,336.000000,-0.006443,0.001313,8.691832,0.000000,-5.246006,1.879948,1.318792,-1.982128,1.982128,0.022783,0.115022,0.000000
3,337.000000,-0.006451,0.001309,8.694452,0.000000,-5.252497,1.881077,1.319074,-1.987207,1.987207,0.022841,0.114997,0.000000
3,338.000000,-0.006459,0.001305,8.697079,0.000000,-5.258987,1.882209,1.319357,-1.992283,1.992283,0.022900,0.114956,0.000000
3,339.000000,-0.006467,0.001301,8.699711,0.000000,-5.265479,1.883344,1.319641,-1.997356,1.997356,0.022958,0.114918,0.000000
3,340.000000,-0.006475,0.001297,8.702349,0.000000,-5.271969,1.884482,1.319926,-2.002423,2.002423,0.023016,0.114902,0.000000
3,341.000000,-0.006479,0.001330,8.704993,0.000000,-5.275328,1.885665,1.320768,-2.003757,2.003757,0.023032,0.114870,0.000000
3,342.000000,-0.006483,0.001363,8.707639,0.000000,-5.278688,1.886850,1.321623,-2.005077,2.005077,0.023047,0.114839,0.000000
3,343.000000,-0.006487,0.001396,8.710285,0.000000,-5.282048,1.888037,1.322493,-2.006379,2.006379,0.023062,0.114789,0.000000
3,344.000000,-0.006491,0.001429,8.712933,0.000000,-5.285408,1.889226,1.323377,-2.007667,2.007667,0.023077,0.114740,0.000000
3,345.000000,-0.006495,0.001462,8.715580,0.000000,-5.288767,1.890416,1.324274,-2.008939,2.008939,0.023091,0.114715,0.000000
3,346.000000,-0.006500,0.001495,8.718229,0.000000,-5.292127,1.891608,1.325186,-2.010195,2.010195,0.023106,0.114686,0.000000
3,347.000000,-0.006504,0.001528,8.720880,0.000000,-5.295487,1.892802,1.326112,-2.011435,2.011435,0.023120,0.114658,0.000000
3,348.000000,-0.006508,0.001561,8.723531,0.000000,-5.298846,1.893998,1.327052,-2.012658,2.012658,0.023134,0.114611,0.000000
3,349.000000,-0.006512,0.001595,8.726182,0.000000,-5.302206,1.895196,1.328006,-2.013867,2.013867,0.023148,0.114587,0.000000
3,350.000000,-0.006516,0.001628,8.728834,0.000000,-5.305566,1.896395,1.328974,-2.015059,2.015059,0.023162,0.114545,0.000000
3,351.000000,-0.006517,0.001669,8.731487,0.000000,-5.306143,1.897607,1.330111,-2.013286,2.013286,0.023141,0.114501,0.000000
3,352.000000,-0.006518,0.001710,8.734137,0.000000,-5.306721,1.898820,1.331270,-2.011493,2.011493,0.023121,0.114475,0.000000
3,353.000000,-0.006518,0.001751,8.736783,0.000000,-5.307298,1.900034,1.332449,-2.009677,2.009677,0.023100,0.114426,0.000000
3,354.000000,-0.006519,0.001792,8.739427,0.000000,-5.307876,1.901248,1.333650,-2.007839,2.007839,0.023079,0.114411,0.000000
3,355.000000,-0.006520,0.001834,8.742067,0.000000,-5.308453,1.902463,1.334872,-2.005980,2.005980,0.023057,0.114373,0.000000
3,356.000000,-0.006520,0.001875,8.744704,0.000000,-5.309031,1.903678,1.336116,-2.004099,2.004099,0.023036,0.114335,0.000000
3,357.000000,-0.006521,0.001916,8.747338,0.000000,-5.309608,1.904894,1.337380,-2.002196,2.002196,0.023014,0.114312,0.000000
3,358.000000,-0.006522,0.001957,8.749969,0.000000,-5.310185,1.906110,1.338667,-2.000270,2.000270,0.022992,0.114267,0.000000
3,359.000000,-0.006522,0.001998,8.752597,0.000000,-5.310763,1.907327,1.339975,-1.998323,1.998323,0.022969,0.114222,0.000000
3,360.000000,-0.006523,0.002039,8.755220,0.000000,-5.311340,1.908544,1.341304,-1.996354,1.996354,0.022947,0.114196,0.000000
3,361.000000,-0.006521,0.002068,8.757841,0.000000,-5.309768,1.909739,1.342357,-1.992534,1.992534,0.022903,0.114176,0.000000
3,362.000000,-0.006519,0.002097,8.760456,0.000000,-5.308196,1.910933,1.343420,-1.988705,1.988705,0.022859,0.114126,0.000000
3,363.000000,-0.006517,0.002126,8.763064,0.000000,-5.306624,1.912125,1.344494,-1.984867,1.984867,0.022815,0.114105,0.000000
3,364.000000,-0.006515,0.002155,8.765668,0.000000,-5.305052,1.913316,1.345578,-1.981019,1.981019,0.022770,0.114070,0.000000
3,365.000000,-0.006514,0.002183,8.768266,0.000000,-5.303479,1.914506,1.346673,-1.977162,1.977162,0.022726,0.114023,0.000000
3,366.000000,-0.006512,0.002212,8.770857,0.000000,-5.301908,1.915694,1.347779,-1.973296,1.973296,0.022682,0.114007,0.000000
3,367.000000,-0.006510,0.002241,8.773442,0.000000,-5.300335,1.916880,1.348896,-1.969420,1.969420,0.022637,0.113961,0.000000
3,368.000000,-0.006508,0.002270,8.776022,0.000000,-5.298763,1.918066,1.350023,-1.965536,1.965536,0.022592,0.113924,0.000000
3,369.000000,-0.006506,0.002299,8.778596,0.000000,-5.297191,1.919250,1.351162,-1.961642,1.961642,0.022548,0.113895,0.000000
3,370.000000,-0.006504,0.002328,8.781164,0.000000,-5.295619,1.920432,1.352311,-1.957737,1.957737,0.022503,0.113856,0.000000
3,371.000000,-0.006498,0.002558,8.783727,0.000000,-5.290812,1.922054,1.359300,-1.944318,1.944318,0.022348,0.113839,0.000000
3,372.000000,-0.006492,0.002788,8.786271,0.000000,-5.286005,1.923717,1.366927,-1.930222,1.930222,0.022186,0.113804,0.000000
3,373.000000,-0.006486,0.003018,8.788796,0.000000,-5.281198,1.925420,1.375193,-1.915447,1.915447,0.022017,0.113775,0.000000
3,374.000000,-0.006480,0.003248,8.791302,0.000000,-5.276391,1.927163,1.384098,-1.899991,1.899991,0.021839,0.113737,0.000000
3,375.000000,-0.006474,0.003478,8.793786,0.000000,-5.271584,1.928946,1.393645,-1.883854,1.883854,0.021653,0.113694,0.000000
3,376.000000,-0.006468,0.003709,8.796247,0.000000,-5.266777,1.930769,1.403836,-1.867033,1.867033,0.021460,0.113677,0.000000
3,377.000000,-0.006463,0.003939,8.798687,0.000000,-5.261969,1.932632,1.414671,-1.849527,1.849527,0.021259,0.113641,0.000000
3,378.000000,-0.006457,0.004169,8.801103,0.000000,-5.257163,1.934534,1.426153,-1.831337,1.831337,0.021050,0.113595,0.000000
3,379.000000,-0.006451,0.004399,8.803493,0.000000,-5.252356,1.936475,1.438282,-1.812460,1.812460,0.020833,0.113565,0.000000
3,380.000000,-0.006445,0.004629,8.805860,0.000000,-5.247549,1.938456,1.451060,-1.792894,1.792894,0.020608,0.113531,0.000000
3,381.000000,-0.006425,0.004940,8.808199,0.000000,-5.231391,1.940835,1.469207,-1.756210,1.756210,0.020186,0.113515,0.000000
3,382.000000,-0.006405,0.005252,8.810491,0.000000,-5.215234,1.943286,1.488532,-1.718277,1.718277,0.019750,0.113487,0.000000
2,383.000000,-0.006385,0.005563,8.812732,0.000000,-5.199076,1.945808,1.509034,-1.679096,1.679096,0.019300,0.113442,0.000000
2,384.000000,-0.006365,0.005874,8.814921,0.000000,-5.182918,1.948400,1.530715,-1.638664,1.638664,0.018835,0.113452,0.000000
2,385.000000,-0.006346,0.006185,8.817059,0.000000,-5.166761,1.951064,1.553576,-1.596982,1.596982,0.018356,0.113412,0.000000
2,386.000000,-0.006326,0.006496,8.819140,0.000000,-5.150604,1.953799,1.577618,-1.554049,1.554049,0.017863,0.113383,0.000000
2,387.000000,-0.006306,0.006807,8.821166,0.000000,-5.134445,1.956604,1.602841,-1.509862,1.509862,0.017355,0.113349,0.000000
2,388.000000,-0.006286,0.007118,8.823133,0.000000,-5.118288,1.959481,1.629244,-1.464425,1.464425,0.016832,0.113347,0.000000
