0.300000, 0.685714, 0.205714, 0.090000, 0.470204,0.371928
0.430000, 0.571429, 0.245714, 0.184900, 0.326531,0.273429
0.743335, 0.514286, 0.382286, 0.552546, 0.264490,0.065158
0.725001, 0.685714, 0.497144, 0.525626, 0.470204,0.048927
0.191667, 0.600000, 0.115000, 0.036736, 0.360000,0.351306
0.150000, 0.342857, 0.051429, 0.022500, 0.117551,0.207604
0.908338, 0.057143, 0.051905, 0.825078, 0.003265,0.004925
0.183333, 0.200000, 0.036667, 0.033611, 0.040000,0.120719
0.460000, 0.571429, 0.262857, 0.211600, 0.326531,0.261464
0.936672, 0.171429, 0.160572, 0.877355, 0.029388,0.008840
0.688333, 0.057143, 0.039333, 0.473803, 0.003265,0.016333
0.273333, 1.000000, 0.273333, 0.074711, 1.000000,0.552952
0.576666, 0.171429, 0.098857, 0.332544, 0.029388,0.070170
0.140000, 0.314286, 0.044000, 0.019600, 0.098775,0.191341
0.200000, 0.200000, 0.040000, 0.040000, 0.040000,0.119828
0.718334, 0.114286, 0.082095, 0.516004, 0.013061,0.033903
0.608333, 1.000000, 0.608333, 0.370069, 1.000000,0.186173
0.771668, 0.314286, 0.242524, 0.595472, 0.098775,0.060478
0.321666, 0.114286, 0.036762, 0.103469, 0.013061,0.063747
0.538333, 0.657143, 0.353762, 0.289802, 0.431837,0.245308
0.793336, 0.600000, 0.476002, 0.629381, 0.360000,-0.013250
0.841670, 0.114286, 0.096191, 0.708409, 0.013061,0.021371
0.318333, 0.114286, 0.036381, 0.101336, 0.013061,0.063920
0.428333, 0.371429, 0.159095, 0.183469, 0.137959,0.183839
0.470000, 0.114286, 0.053714, 0.220900, 0.013061,0.053557
0.845004, 0.171429, 0.144858, 0.714031, 0.029388,0.029451
0.165000, 1.000000, 0.165000, 0.027225, 1.000000,0.599740
0.363333, 0.742857, 0.269905, 0.132011, 0.551837,0.377583
0.698334, 0.914286, 0.638476, 0.487670, 0.835918,0.017942
0.651666, 0.971429, 0.633047, 0.424669, 0.943673,0.099430
0.695000, 0.971429, 0.675143, 0.483025, 0.943673,0.001577
0.316666, 0.285714, 0.090476, 0.100278, 0.081633,0.156761
0.343333, 0.657143, 0.225619, 0.117878, 0.431837,0.343639
0.965006, 0.285714, 0.275716, 0.931237, 0.081633,-0.032554
0.045000, 0.885714, 0.039857, 0.002025, 0.784490,0.538082
0.565000, 0.114286, 0.064571, 0.319224, 0.013061,0.046439
0.340000, 0.028571, 0.009714, 0.115600, 0.000816,0.015780
0.466666, 0.800000, 0.373333, 0.217777, 0.640000,0.341858
0.885004, 0.971429, 0.859719, 0.783233, 0.943673,-0.433637
0.143333, 1.000000, 0.143333, 0.020544, 1.000000,0.602372
0.785002, 0.800000, 0.628002, 0.616228, 0.640000,-0.100476
0.973340, 0.857143, 0.834291, 0.947390, 0.734694,-0.505129
0.088333, 0.542857, 0.047952, 0.007803, 0.294694,0.329722
0.918339, 0.885714, 0.813386, 0.843346, 0.784490,-0.429252
0.235000, 0.685714, 0.161143, 0.055225, 0.470204,0.390312
0.240000, 0.142857, 0.034286, 0.057600, 0.020408,0.084126
0.396666, 0.400000, 0.158667, 0.157344, 0.160000,0.203967
0.303333, 0.828571, 0.251333, 0.092011, 0.686531,0.445386
0.281666, 0.028571, 0.008048, 0.079336, 0.000816,0.016476
0.795002, 0.685714, 0.545145, 0.632029, 0.470204,-0.054954
0.973340, 0.285714, 0.278097, 0.947390, 0.081633,-0.037389
0.363333, 0.342857, 0.124571, 0.132011, 0.117551,0.180961
0.001667, 0.085714, 0.000143, 0.000003, 0.007347,0.053942
0.158333, 0.085714, 0.013571, 0.025069, 0.007347,0.052496
0.225000, 0.314286, 0.070714, 0.050625, 0.098775,0.184273
0.835003, 0.657143, 0.548717, 0.697231, 0.431837,-0.101310
0.073333, 0.114286, 0.008381, 0.005378, 0.013061,0.071454
0.288333, 0.228571, 0.065905, 0.083136, 0.052245,0.129413
0.720001, 0.257143, 0.185143, 0.518401, 0.066122,0.072312
0.845004, 0.285714, 0.241430, 0.714031, 0.081633,0.028990
0.878338, 0.285714, 0.250954, 0.771477, 0.081633,0.013410
0.691667, 0.342857, 0.237143, 0.478403, 0.117551,0.096938
0.313333, 0.428571, 0.134286, 0.098178, 0.183673,0.234194
0.566666, 0.257143, 0.145714, 0.321111, 0.066122,0.107001
0.328333, 0.771429, 0.253286, 0.107803, 0.595102,0.405989
0.271666, 0.057143, 0.015524, 0.073803, 0.003265,0.033144
0.276666, 0.657143, 0.181809, 0.076544, 0.431837,0.363592
0.433333, 0.942857, 0.408571, 0.187777, 0.888980,0.423113
0.536666, 0.685714, 0.368000, 0.288011, 0.470204,0.253588
0.831670, 0.685714, 0.570288, 0.691675, 0.470204,-0.113581
0.350000, 0.257143, 0.090000, 0.122500, 0.066122,0.137499
0.680000, 0.457143, 0.310857, 0.462400, 0.208980,0.115665
0.248333, 0.142857, 0.035476, 0.061669, 0.020408,0.083721
0.325000, 0.314286, 0.102143, 0.105625, 0.098775,0.171239
0.116667, 0.000000, 0.000000, 0.013611, 0.000000,0.000000
0.875004, 0.600000, 0.525003, 0.765632, 0.360000,-0.124523
0.651666, 0.142857, 0.093095, 0.424669, 0.020408,0.050566
0.278333, 0.942857, 0.262428, 0.077469, 0.888980,0.518031
0.016667, 0.114286, 0.001905, 0.000278, 0.013061,0.071847
0.038333, 0.828571, 0.031762, 0.001469, 0.686531,0.502891
0.763335, 0.485714, 0.370763, 0.582680, 0.235918,0.052141
0.565000, 0.228571, 0.129143, 0.319224, 0.052245,0.095686
0.841670, 0.028571, 0.024048, 0.708409, 0.000816,0.003831
0.236667, 0.457143, 0.108190, 0.056011, 0.208980,0.262886
0.395000, 0.685714, 0.270857, 0.156025, 0.470204,0.337537
0.533333, 0.685714, 0.365714, 0.284444, 0.470204,0.256177
0.938339, 0.971429, 0.911529, 0.880480, 0.943673,-0.537492
0.131667, 0.257143, 0.033857, 0.017336, 0.066122,0.157566
0.791669, 0.285714, 0.226191, 0.626740, 0.081633,0.051543
0.033333, 0.200000, 0.006667, 0.001111, 0.040000,0.125182
0.586666, 0.628572, 0.368762, 0.344177, 0.395102,0.202269
0.168333, 0.428571, 0.072143, 0.028336, 0.183673,0.256075
0.613333, 0.714286, 0.438095, 0.376177, 0.510204,0.185979
0.463333, 0.228571, 0.105905, 0.214677, 0.052245,0.109617
0.571666, 0.057143, 0.032667, 0.326802, 0.003265,0.022952
0.728334, 0.057143, 0.041619, 0.530471, 0.003265,0.014350
0.880004, 0.914286, 0.804575, 0.774408, 0.835918,-0.377237
0.466666, 0.571429, 0.266667, 0.217777, 0.326531,0.258605
0.513333, 0.400000, 0.205333, 0.263511, 0.160000,0.175645
0.310000, 0.914286, 0.283428, 0.096100, 0.835918,0.487974
0.943339, 0.685714, 0.646861, 0.889889, 0.470204,-0.299344
0.351666, 0.342857, 0.120571, 0.123669, 0.117551,0.182727
0.958339, 0.885714, 0.848815, 0.918415, 0.784490,-0.503232
0.306666, 0.742857, 0.227809, 0.094044, 0.551837,0.399416
0.896671, 0.257143, 0.230573, 0.804020, 0.066122,0.010424
0.855004, 0.000000, 0.000000, 0.731031, 0.000000,0.000000
0.928339, 0.942857, 0.875291, 0.861813, 0.888980,-0.495768
0.278333, 0.257143, 0.071571, 0.077469, 0.066122,0.146262
0.760002, 0.485714, 0.369144, 0.577602, 0.235918,0.055017
0.073333, 0.742857, 0.054476, 0.005378, 0.551837,0.448930
0.766668, 0.657143, 0.503811, 0.587780, 0.431837,-0.000001
0.818336, 0.400000, 0.327334, 0.669674, 0.160000,0.025559
0.448333, 0.342857, 0.153714, 0.201002, 0.117551,0.166467
0.836670, 0.542857, 0.454192, 0.700017, 0.294694,-0.041617
0.653333, 0.771429, 0.504000, 0.426844, 0.595102,0.133688
0.553333, 0.914286, 0.505904, 0.306177, 0.835918,0.279045
0.683333, 0.857143, 0.585714, 0.466944, 0.734694,0.067404
0.560000, 0.028571, 0.016000, 0.313599, 0.000816,0.011936
0.113333, 1.000000, 0.113333, 0.012844, 1.000000,0.605833
0.608333, 0.400000, 0.243333, 0.370069, 0.160000,0.142713
0.485000, 0.371429, 0.180143, 0.235225, 0.137959,0.171464
0.421666, 0.428571, 0.180714, 0.177803, 0.183673,0.212176
0.996674, 0.457143, 0.455622, 0.993358, 0.208980,-0.172723
0.466666, 0.428571, 0.200000, 0.217777, 0.183673,0.200628
0.491666, 0.657143, 0.323095, 0.241736, 0.431837,0.276447
0.033333, 0.114286, 0.003810, 0.001111, 0.013061,0.071782
0.876671, 0.171429, 0.150286, 0.768552, 0.029388,0.022795
0.506666, 0.971429, 0.492190, 0.256711, 0.943673,0.354113
0.183333, 0.228571, 0.041905, 0.033611, 0.052245,0.137719
0.658333, 0.600000, 0.395000, 0.433402, 0.360000,0.137361
0.095000, 0.742857, 0.070571, 0.009025, 0.551837,0.447192
0.310000, 0.142857, 0.044286, 0.096100, 0.020408,0.080228
0.825003, 0.628572, 0.518573, 0.680630, 0.395102,-0.069978
0.266666, 0.085714, 0.022857, 0.071111, 0.007347,0.049821
0.654999, 0.142857, 0.093571, 0.429024, 0.020408,0.050216
0.155000, 0.800000, 0.124000, 0.024025, 0.640000,0.474480
0.263333, 0.428571, 0.112857, 0.069344, 0.183673,0.242543
0.288333, 0.028571, 0.008238, 0.083136, 0.000816,0.016403
0.723334, 0.400000, 0.289334, 0.523212, 0.160000,0.086870
0.991674, 0.114286, 0.113334, 0.983416, 0.013061,0.001761
0.833337, 0.257143, 0.214287, 0.694450, 0.066122,0.035698
0.636666, 0.371429, 0.236476, 0.405344, 0.137959,0.124460
0.065000, 0.000000, 0.000000, 0.004225, 0.000000,0.000000
0.076667, 0.000000, 0.000000, 0.005878, 0.000000,0.000000
0.223333, 0.628572, 0.140381, 0.049878, 0.395102,0.361286
0.115000, 0.085714, 0.009857, 0.013225, 0.007347,0.053180
0.441666, 0.742857, 0.328095, 0.195069, 0.551837,0.337676
0.073333, 0.514286, 0.037714, 0.005378, 0.264490,0.313786
0.570000, 0.200000, 0.114000, 0.324899, 0.040000,0.083062
0.703334, 1.000000, 0.703334, 0.494678, 1.000000,-0.031559
0.516666, 0.400000, 0.206667, 0.266944, 0.160000,0.174662
0.436666, 0.571429, 0.249524, 0.190677, 0.326531,0.270893
0.930005, 0.942857, 0.876862, 0.864910, 0.888980,-0.498907
0.456666, 0.114286, 0.052190, 0.208544, 0.013061,0.054707
0.623333, 0.200000, 0.124667, 0.388544, 0.040000,0.075580
0.180000, 0.057143, 0.010286, 0.032400, 0.003265,0.034738
0.659999, 0.628572, 0.414857, 0.435599, 0.395102,0.135418
0.211667, 0.914286, 0.193524, 0.044803, 0.835918,0.528473
0.760002, 0.142857, 0.108572, 0.577602, 0.020408,0.037951
0.233333, 0.942857, 0.220000, 0.054444, 0.888980,0.536940
0.173333, 0.571429, 0.099048, 0.030044, 0.326531,0.337714
0.608333, 0.314286, 0.191190, 0.370069, 0.098775,0.118162
0.644999, 0.771429, 0.497571, 0.416024, 0.595102,0.145483
0.700000, 0.914286, 0.640000, 0.490000, 0.835918,0.014400
0.150000, 0.971429, 0.145714, 0.022500, 0.943673,0.582701
0.111667, 0.257143, 0.028714, 0.012469, 0.066122,0.158432
0.220000, 0.514286, 0.113143, 0.048400, 0.264490,0.297768
0.820003, 0.285714, 0.234287, 0.672405, 0.081633,0.039921
0.125000, 0.885714, 0.110714, 0.015625, 0.784490,0.531053
0.095000, 0.200000, 0.019000, 0.009025, 0.040000,0.124103
0.811669, 0.485714, 0.394240, 0.658807, 0.235918,0.007956
0.320000, 0.600000, 0.192000, 0.102400, 0.360000,0.321951
0.850004, 0.200000, 0.170001, 0.722506, 0.040000,0.030264
0.796669, 0.114286, 0.091048, 0.634682, 0.013061,0.026261
0.693333, 0.457143, 0.316952, 0.480711, 0.208980,0.107099
0.103333, 0.828571, 0.085619, 0.010678, 0.686531,0.498156
0.020000, 0.085714, 0.001714, 0.000400, 0.007347,0.053919
0.890005, 0.514286, 0.457717, 0.792108, 0.264490,-0.089627
0.250000, 0.257143, 0.064286, 0.062500, 0.066122,0.149223
0.088333, 0.571429, 0.050476, 0.007803, 0.326531,0.346505
0.961673, 0.742857, 0.714386, 0.924815, 0.551837,-0.382225
0.080000, 0.657143, 0.052571, 0.006400, 0.431837,0.397527
0.748335, 0.257143, 0.192429, 0.560005, 0.066122,0.064135
0.233333, 0.800000, 0.186667, 0.054444, 0.640000,0.454761
0.875004, 0.400000, 0.350002, 0.765632, 0.160000,-0.017761
0.783335, 0.800000, 0.626668, 0.613614, 0.640000,-0.097292
0.366666, 0.171429, 0.062857, 0.134444, 0.029388,0.090888
0.568333, 0.428571, 0.243571, 0.323002, 0.183673,0.166741
0.526666, 0.742857, 0.391238, 0.277377, 0.551837,0.275775
0.659999, 0.771429, 0.509143, 0.435599, 0.595102,0.124055
0.335000, 0.657143, 0.220143, 0.112225, 0.431837,0.346367
0.428333, 0.628572, 0.269238, 0.183469, 0.395102,0.298292
0.393333, 0.714286, 0.280952, 0.154711, 0.510204,0.351085
0.760002, 0.742857, 0.564573, 0.577602, 0.551837,-0.025667
0.753335, 0.942857, 0.710287, 0.567513, 0.888980,-0.119221
0.416666, 0.314286, 0.130952, 0.173611, 0.098775,0.158183
0.501666, 0.542857, 0.272333, 0.251669, 0.294694,0.232466
0.873338, 0.771429, 0.673718, 0.762718, 0.595102,-0.248241
0.651666, 0.600000, 0.391000, 0.424669, 0.360000,0.143538
0.845004, 0.342857, 0.289715, 0.714031, 0.117551,0.020097
0.346666, 0.171429, 0.059429, 0.120178, 0.029388,0.092834
0.531666, 0.085714, 0.045571, 0.282669, 0.007347,0.036542
0.126667, 0.400000, 0.050667, 0.016044, 0.160000,0.243012
0.731668, 0.057143, 0.041810, 0.535337, 0.003265,0.014188
0.828336, 0.885714, 0.733669, 0.686141, 0.784490,-0.246731
0.120000, 0.542857, 0.065143, 0.014400, 0.294694,0.327254
0.516666, 0.542857, 0.280476, 0.266944, 0.294694,0.225387
0.566666, 0.800000, 0.453333, 0.321111, 0.640000,0.246608
0.830003, 0.114286, 0.094858, 0.688905, 0.013061,0.022678
0.950006, 0.371429, 0.352859, 0.902511, 0.137959,-0.065463
0.923339, 0.828571, 0.765052, 0.852554, 0.686531,-0.389879
0.170000, 0.714286, 0.121429, 0.028900, 0.510204,0.421134
0.813336, 0.114286, 0.092953, 0.661516, 0.013061,0.024496
0.420000, 0.228571, 0.096000, 0.176400, 0.052245,0.114706
0.931672, 1.000000, 0.931672, 0.868013, 1.000000,-0.547662
0.435000, 0.314286, 0.136714, 0.189225, 0.098775,0.155231
0.488333, 0.800000, 0.390666, 0.238469, 0.640000,0.324485
0.806669, 0.028571, 0.023048, 0.650715, 0.000816,0.005069
0.128333, 0.171429, 0.022000, 0.016469, 0.029388,0.105653
0.561666, 0.228571, 0.128381, 0.315469, 0.052245,0.096197
0.733334, 0.342857, 0.251429, 0.537779, 0.117551,0.078977
0.696667, 0.571429, 0.398095, 0.485345, 0.326531,0.102101
0.336666, 0.971429, 0.327047, 0.113344, 0.943673,0.504672
0.871671, 0.828571, 0.722242, 0.759810, 0.686531,-0.290767
0.158333, 0.142857, 0.022619, 0.025069, 0.020408,0.087320
0.586666, 0.542857, 0.318476, 0.344177, 0.294694,0.186590
0.970006, 0.285714, 0.277145, 0.940912, 0.081633,-0.035446
0.518333, 0.971429, 0.503523, 0.268669, 0.943673,0.338448
0.056667, 0.800000, 0.045333, 0.003211, 0.640000,0.484496
0.458333, 0.571429, 0.261905, 0.210069, 0.326531,0.262167
0.320000, 0.085714, 0.027429, 0.102400, 0.007347,0.047979
0.713334, 0.514286, 0.366857, 0.508845, 0.264490,0.091358
0.068333, 0.571429, 0.039048, 0.004669, 0.326531,0.347730
0.930005, 0.742857, 0.690861, 0.864910, 0.551837,-0.327110
0.501666, 0.457143, 0.229333, 0.251669, 0.208980,0.201302
0.381666, 0.914286, 0.348952, 0.145669, 0.835918,0.448942
0.101667, 0.600000, 0.061000, 0.010336, 0.360000,0.362257
0.931672, 0.914286, 0.851815, 0.868013, 0.835918,-0.478471
0.968340, 0.285714, 0.276668, 0.937682, 0.081633,-0.034479
0.931672, 0.714286, 0.665480, 0.868013, 0.510204,-0.304899
0.343333, 0.028571, 0.009810, 0.117878, 0.000816,0.015736
0.654999, 0.685714, 0.449143, 0.429024, 0.470204,0.138640
0.731668, 0.457143, 0.334477, 0.535337, 0.208980,0.080635
0.496666, 0.800000, 0.397333, 0.246677, 0.640000,0.317351
0.830003, 0.171429, 0.142286, 0.688905, 0.029388,0.032442
0.491666, 0.942857, 0.463571, 0.241736, 0.888980,0.364539
0.785002, 0.285714, 0.224286, 0.616228, 0.081633,0.054162
0.486666, 0.285714, 0.139048, 0.236844, 0.081633,0.133201
0.331666, 0.257143, 0.085286, 0.110003, 0.066122,0.139521
0.345000, 0.685714, 0.236571, 0.119025, 0.470204,0.357120
0.286666, 0.400000, 0.114667, 0.082178, 0.160000,0.223198
0.398333, 0.428571, 0.170714, 0.158669, 0.183673,0.217518
0.208333, 0.400000, 0.083333, 0.043403, 0.160000,0.235046
0.463333, 0.914286, 0.423619, 0.214677, 0.835918,0.384875
0.148333, 0.685714, 0.101714, 0.022003, 0.470204,0.407463
0.816670, 0.914286, 0.746669, 0.666949, 0.835918,-0.242808
0.548333, 0.171429, 0.094000, 0.300669, 0.029388,0.073254
0.664999, 0.085714, 0.057000, 0.442224, 0.007347,0.027850
0.758335, 0.914286, 0.693335, 0.575072, 0.835918,-0.113334
0.686667, 0.000000, 0.000000, 0.471511, 0.000000,0.000000
0.150000, 0.714286, 0.107143, 0.022500, 0.510204,0.424043
0.446666, 0.200000, 0.089333, 0.199511, 0.040000,0.097442
0.918339, 0.571429, 0.524765, 0.843346, 0.326531,-0.165390
0.528333, 0.428571, 0.226428, 0.279136, 0.183673,0.181540
0.106667, 0.228571, 0.024381, 0.011378, 0.052245,0.141242
0.659999, 0.342857, 0.226286, 0.435599, 0.117551,0.109225
0.300000, 0.914286, 0.274286, 0.090000, 0.835918,0.492575
0.806669, 0.457143, 0.368763, 0.650715, 0.208980,0.020904
0.461666, 0.971429, 0.448476, 0.213136, 0.943673,0.407101
0.255000, 0.171429, 0.043714, 0.065025, 0.029388,0.099872
0.486666, 0.542857, 0.264190, 0.236844, 0.294694,0.239147
0.935006, 0.628572, 0.587718, 0.874235, 0.395102,-0.236084
0.391666, 0.800000, 0.313333, 0.153403, 0.640000,0.390382
0.586666, 0.400000, 0.234666, 0.344177, 0.160000,0.151177
0.386666, 0.914286, 0.353524, 0.149511, 0.835918,0.445714
0.168333, 0.000000, 0.000000, 0.028336, 0.000000,0.000000
0.196667, 0.285714, 0.056190, 0.038678, 0.081633,0.170427
0.765002, 0.971429, 0.743145, 0.585228, 0.943673,-0.164609
0.851670, 0.257143, 0.219001, 0.725342, 0.066122,0.028752
0.303333, 0.885714, 0.268666, 0.092011, 0.784490,0.475702
0.301666, 0.457143, 0.137905, 0.091003, 0.208980,0.251504
0.986673, 0.742857, 0.732958, 0.973525, 0.551837,-0.424596
0.455000, 0.685714, 0.312000, 0.207025, 0.470204,0.307967
0.460000, 1.000000, 0.460000, 0.211600, 1.000000,0.419419
0.896671, 0.600000, 0.538003, 0.804020, 0.360000,-0.155763
0.270000, 0.257143, 0.069429, 0.072900, 0.066122,0.147179
0.748335, 0.714286, 0.534525, 0.560005, 0.510204,0.005149
0.658333, 0.028571, 0.018810, 0.433402, 0.000816,0.009556
0.886671, 0.314286, 0.278668, 0.786186, 0.098775,0.002422
0.910005, 1.000000, 0.910005, 0.828109, 1.000000,-0.506363
0.548333, 0.628572, 0.344666, 0.300669, 0.395102,0.231161
0.970006, 0.771429, 0.748291, 0.940912, 0.595102,-0.422736
0.376666, 0.085714, 0.032286, 0.141878, 0.007347,0.045612
0.538333, 0.057143, 0.030762, 0.289802, 0.003265,0.024517
0.073333, 0.571429, 0.041905, 0.005378, 0.326531,0.347452
0.566666, 0.228571, 0.129524, 0.321111, 0.052245,0.095428
0.333333, 0.285714, 0.095238, 0.111111, 0.081633,0.154787
0.606666, 0.714286, 0.433333, 0.368044, 0.510204,0.193269
0.896671, 0.428571, 0.384288, 0.804020, 0.183673,-0.049209
0.518333, 0.257143, 0.133286, 0.268669, 0.066122,0.115211
0.170000, 0.485714, 0.082571, 0.028900, 0.235918,0.288868
0.196667, 0.800000, 0.157333, 0.038678, 0.640000,0.466250
0.375000, 0.685714, 0.257143, 0.140625, 0.470204,0.345841
0.063333, 0.514286, 0.032571, 0.004011, 0.264490,0.314272
