0.218333, 0.314286, 0.068619, 0.047669, 0.098775,0.014982, 0.021566, 0.004709, 0.010408, 0.031044
0.091667, 0.542857, 0.049762, 0.008403, 0.294694,0.004562, 0.027014, 0.002476, 0.000770, 0.159977
0.346666, 0.657143, 0.227809, 0.120178, 0.431837,0.078974, 0.149703, 0.051897, 0.041662, 0.283779
0.113333, 0.942857, 0.106857, 0.012844, 0.888980,0.012110, 0.100751, 0.011418, 0.001456, 0.838181
0.513333, 0.542857, 0.278666, 0.263511, 0.294694,0.143049, 0.151276, 0.077655, 0.135269, 0.159977
0.393333, 0.628572, 0.247238, 0.154711, 0.395102,0.097247, 0.155407, 0.061127, 0.060853, 0.248350
0.511666, 0.657143, 0.336238, 0.261802, 0.431837,0.172042, 0.220956, 0.113056, 0.133955, 0.283779
0.693333, 0.971429, 0.673524, 0.480711, 0.943673,0.466977, 0.654280, 0.453634, 0.333293, 0.916711
0.589999, 0.600000, 0.354000, 0.348099, 0.360000,0.208860, 0.212400, 0.125316, 0.205378, 0.216000
0.973340, 0.714286, 0.695243, 0.947390, 0.510204,0.676708, 0.496602, 0.483363, 0.922133, 0.364432
0.003333, 0.628572, 0.002095, 0.000011, 0.395102,0.000007, 0.001317, 0.000004, 0.000000, 0.248350
0.120000, 0.314286, 0.037714, 0.014400, 0.098775,0.004526, 0.011853, 0.001422, 0.001728, 0.031044
0.675000, 0.942857, 0.636428, 0.455625, 0.888980,0.429589, 0.600061, 0.405041, 0.307546, 0.838181
0.560000, 0.000000, 0.000000, 0.313599, 0.000000,0.000000, 0.000000, 0.000000, 0.175616, 0.000000
0.791669, 0.857143, 0.678573, 0.626740, 0.734694,0.537206, 0.581634, 0.460462, 0.496170, 0.629738
0.850004, 0.314286, 0.267144, 0.722506, 0.098775,0.227073, 0.083960, 0.071366, 0.614133, 0.031044
0.841670, 0.542857, 0.456907, 0.708409, 0.294694,0.384565, 0.248035, 0.208764, 0.596246, 0.159977
0.286666, 0.285714, 0.081905, 0.082178, 0.081633,0.023479, 0.023401, 0.006708, 0.023558, 0.023324
0.093333, 0.428571, 0.040000, 0.008711, 0.183673,0.003733, 0.017143, 0.001600, 0.000813, 0.078717
0.403333, 0.971429, 0.391809, 0.162678, 0.943673,0.158030, 0.380615, 0.153514, 0.065613, 0.916711
0.246666, 0.000000, 0.000000, 0.060844, 0.000000,0.000000, 0.000000, 0.000000, 0.015008, 0.000000
0.018333, 0.657143, 0.012048, 0.000336, 0.431837,0.000221, 0.007917, 0.000145, 0.000006, 0.283779
0.926672, 0.314286, 0.291240, 0.858721, 0.098775,0.269884, 0.091532, 0.084821, 0.795753, 0.031044
0.710000, 0.971429, 0.689715, 0.504101, 0.943673,0.489698, 0.670008, 0.475706, 0.357912, 0.916711
0.606666, 0.857143, 0.520000, 0.368044, 0.734694,0.315466, 0.445714, 0.270400, 0.223280, 0.629738
0.245000, 0.714286, 0.175000, 0.060025, 0.510204,0.042875, 0.125000, 0.030625, 0.014706, 0.364432
0.991674, 0.628572, 0.623338, 0.983416, 0.395102,0.618148, 0.391812, 0.388550, 0.975228, 0.248350
0.185000, 0.457143, 0.084571, 0.034225, 0.208980,0.015646, 0.038661, 0.007152, 0.006332, 0.095534
0.830003, 0.800000, 0.664003, 0.688905, 0.640000,0.551124, 0.531202, 0.440899, 0.571794, 0.512000
0.806669, 0.628572, 0.507049, 0.650715, 0.395102,0.409021, 0.318717, 0.257099, 0.524912, 0.248350
0.783335, 0.714286, 0.559525, 0.613614, 0.510204,0.438296, 0.399661, 0.313069, 0.480666, 0.364432
0.401666, 0.457143, 0.183619, 0.161336, 0.208980,0.073754, 0.083940, 0.033716, 0.064803, 0.095534
0.768335, 0.114286, 0.087810, 0.590339, 0.013061,0.067467, 0.010035, 0.007711, 0.453578, 0.001493
0.408333, 0.171429, 0.070000, 0.166736, 0.029388,0.028583, 0.012000, 0.004900, 0.068084, 0.005038
0.631666, 0.257143, 0.162428, 0.399002, 0.066122,0.102601, 0.041767, 0.026383, 0.252036, 0.017003
0.691667, 0.514286, 0.355714, 0.478403, 0.264490,0.246036, 0.182939, 0.126533, 0.330895, 0.136023
0.088333, 0.142857, 0.012619, 0.007803, 0.020408,0.001115, 0.001803, 0.000159, 0.000689, 0.002915
0.688333, 0.600000, 0.413000, 0.473803, 0.360000,0.284282, 0.247800, 0.170569, 0.326134, 0.216000
0.813336, 0.257143, 0.209144, 0.661516, 0.066122,0.170104, 0.053780, 0.043741, 0.538035, 0.017003
0.303333, 0.457143, 0.138667, 0.092011, 0.208980,0.042062, 0.063390, 0.019228, 0.027910, 0.095534
0.598333, 0.657143, 0.393190, 0.358002, 0.431837,0.235259, 0.258382, 0.154599, 0.214204, 0.283779
0.736668, 0.428571, 0.315715, 0.542679, 0.183673,0.232577, 0.135306, 0.099676, 0.399774, 0.078717
0.098333, 0.657143, 0.064619, 0.009669, 0.431837,0.006354, 0.042464, 0.004176, 0.000951, 0.283779
0.373333, 0.085714, 0.032000, 0.139378, 0.007347,0.011947, 0.002743, 0.001024, 0.052034, 0.000630
0.058333, 0.428571, 0.025000, 0.003403, 0.183673,0.001458, 0.010714, 0.000625, 0.000198, 0.078717
0.991674, 0.200000, 0.198335, 0.983416, 0.040000,0.196683, 0.039667, 0.039337, 0.975228, 0.008000
0.589999, 0.228571, 0.134857, 0.348099, 0.052245,0.079566, 0.030824, 0.018186, 0.205378, 0.011942
0.181667, 0.514286, 0.093429, 0.033003, 0.264490,0.016973, 0.048049, 0.008729, 0.005995, 0.136023
0.010000, 0.742857, 0.007429, 0.000100, 0.551837,0.000074, 0.005518, 0.000055, 0.000001, 0.409936
0.560000, 0.057143, 0.032000, 0.313599, 0.003265,0.017920, 0.001829, 0.001024, 0.175616, 0.000187
0.280000, 0.571429, 0.160000, 0.078400, 0.326531,0.044800, 0.091429, 0.025600, 0.021952, 0.186589
0.278333, 0.400000, 0.111333, 0.077469, 0.160000,0.030988, 0.044533, 0.012395, 0.021562, 0.064000
0.896671, 0.171429, 0.153715, 0.804020, 0.029388,0.137832, 0.026351, 0.023628, 0.720941, 0.005038
0.566666, 0.828571, 0.469523, 0.321111, 0.686531,0.266063, 0.389034, 0.220452, 0.181963, 0.568840
0.360000, 0.942857, 0.339428, 0.129600, 0.888980,0.122194, 0.320032, 0.115212, 0.046656, 0.838181
0.390000, 0.314286, 0.122571, 0.152100, 0.098775,0.047803, 0.038522, 0.015024, 0.059319, 0.031044
0.659999, 0.428571, 0.282857, 0.435599, 0.183673,0.186685, 0.121224, 0.080008, 0.287495, 0.078717
0.649999, 0.028571, 0.018571, 0.422499, 0.000816,0.012071, 0.000531, 0.000345, 0.274624, 0.000023
0.160000, 0.742857, 0.118857, 0.025600, 0.551837,0.019017, 0.088294, 0.014127, 0.004096, 0.409936
0.498333, 0.885714, 0.441381, 0.248336, 0.784490,0.219955, 0.390937, 0.194817, 0.123754, 0.694834
0.013333, 0.600000, 0.008000, 0.000178, 0.360000,0.000107, 0.004800, 0.000064, 0.000002, 0.216000
0.918339, 0.085714, 0.078715, 0.843346, 0.007347,0.072287, 0.006747, 0.006196, 0.774477, 0.000630
0.589999, 0.857143, 0.505714, 0.348099, 0.734694,0.298371, 0.433469, 0.255747, 0.205378, 0.629738
0.185000, 0.085714, 0.015857, 0.034225, 0.007347,0.002934, 0.001359, 0.000251, 0.006332, 0.000630
0.195000, 0.657143, 0.128143, 0.038025, 0.431837,0.024988, 0.084208, 0.016421, 0.007415, 0.283779
0.413333, 0.342857, 0.141714, 0.170844, 0.117551,0.058575, 0.048588, 0.020083, 0.070616, 0.040303
0.951673, 0.628572, 0.598194, 0.905681, 0.395102,0.569285, 0.376008, 0.357836, 0.861912, 0.248350
0.225000, 0.314286, 0.070714, 0.050625, 0.098775,0.015911, 0.022224, 0.005001, 0.011391, 0.031044
0.396666, 0.457143, 0.181333, 0.157344, 0.208980,0.071929, 0.082895, 0.032882, 0.062413, 0.095534
0.745001, 0.228571, 0.170286, 0.555027, 0.052245,0.126863, 0.038923, 0.028997, 0.413496, 0.011942
0.160000, 0.600000, 0.096000, 0.025600, 0.360000,0.015360, 0.057600, 0.009216, 0.004096, 0.216000
0.576666, 0.685714, 0.395428, 0.332544, 0.470204,0.228030, 0.271151, 0.156364, 0.191767, 0.322426
0.051667, 0.714286, 0.036905, 0.002669, 0.510204,0.001907, 0.026361, 0.001362, 0.000138, 0.364432
0.248333, 0.085714, 0.021286, 0.061669, 0.007347,0.005286, 0.001824, 0.000453, 0.015315, 0.000630
0.906672, 0.142857, 0.129525, 0.822053, 0.020408,0.117436, 0.018504, 0.016777, 0.745332, 0.002915
0.599999, 0.714286, 0.428571, 0.359999, 0.510204,0.257143, 0.306122, 0.183673, 0.215999, 0.364432
0.170000, 0.771429, 0.131143, 0.028900, 0.595102,0.022294, 0.101167, 0.017198, 0.004913, 0.459079
0.073333, 0.771429, 0.056571, 0.005378, 0.595102,0.004149, 0.043641, 0.003200, 0.000394, 0.459079
0.383333, 0.457143, 0.175238, 0.146944, 0.208980,0.067175, 0.080109, 0.030708, 0.056329, 0.095534
0.046667, 0.914286, 0.042667, 0.002178, 0.835918,0.001991, 0.039010, 0.001820, 0.000102, 0.764268
0.208333, 0.742857, 0.154762, 0.043403, 0.551837,0.032242, 0.114966, 0.023951, 0.009042, 0.409936
0.738334, 0.057143, 0.042191, 0.545138, 0.003265,0.031151, 0.002411, 0.001780, 0.402494, 0.000187
0.460000, 0.771429, 0.354857, 0.211600, 0.595102,0.163234, 0.273747, 0.125923, 0.097336, 0.459079
0.573333, 0.285714, 0.163809, 0.328711, 0.081633,0.093917, 0.046803, 0.026834, 0.188461, 0.023324
0.445000, 0.885714, 0.394143, 0.198025, 0.784490,0.175393, 0.349098, 0.155348, 0.088121, 0.694834
0.806669, 0.914286, 0.737526, 0.650715, 0.835918,0.594940, 0.674310, 0.543945, 0.524912, 0.764268
0.313333, 0.200000, 0.062667, 0.098178, 0.040000,0.019636, 0.012533, 0.003927, 0.030762, 0.008000
0.425000, 0.571429, 0.242857, 0.180625, 0.326531,0.103214, 0.138775, 0.058980, 0.076765, 0.186589
0.313333, 0.371429, 0.116381, 0.098178, 0.137959,0.036466, 0.043227, 0.013545, 0.030762, 0.051242
0.490000, 0.200000, 0.098000, 0.240100, 0.040000,0.048020, 0.019600, 0.009604, 0.117649, 0.008000
0.406666, 0.228571, 0.092952, 0.165378, 0.052245,0.037801, 0.021246, 0.008640, 0.067253, 0.011942
0.196667, 0.657143, 0.129238, 0.038678, 0.431837,0.025417, 0.084928, 0.016702, 0.007607, 0.283779
0.278333, 0.285714, 0.079524, 0.077469, 0.081633,0.022134, 0.022721, 0.006324, 0.021562, 0.023324
0.196667, 0.542857, 0.106762, 0.038678, 0.294694,0.020996, 0.057956, 0.011398, 0.007607, 0.159977
0.820003, 0.942857, 0.773146, 0.672405, 0.888980,0.633982, 0.728966, 0.597754, 0.551374, 0.838181
0.968340, 0.800000, 0.774672, 0.937682, 0.640000,0.750145, 0.619738, 0.600116, 0.907994, 0.512000
0.563333, 0.142857, 0.080476, 0.317344, 0.020408,0.045335, 0.011497, 0.006476, 0.178770, 0.002915
0.288333, 0.542857, 0.156524, 0.083136, 0.294694,0.045131, 0.084970, 0.024500, 0.023971, 0.159977
0.863337, 0.514286, 0.444002, 0.745351, 0.264490,0.383324, 0.228344, 0.197138, 0.643490, 0.136023
0.441666, 0.342857, 0.151428, 0.195069, 0.117551,0.066881, 0.051918, 0.022931, 0.086155, 0.040303
0.526666, 0.771429, 0.406285, 0.277377, 0.595102,0.213977, 0.313420, 0.165068, 0.146085, 0.459079
0.723334, 0.628572, 0.454667, 0.523212, 0.395102,0.328876, 0.285791, 0.206722, 0.378457, 0.248350
0.591666, 0.571429, 0.338095, 0.350069, 0.326531,0.200039, 0.193197, 0.114308, 0.207124, 0.186589
0.561666, 0.600000, 0.337000, 0.315469, 0.360000,0.189281, 0.202200, 0.113569, 0.177188, 0.216000
0.075000, 0.400000, 0.030000, 0.005625, 0.160000,0.002250, 0.012000, 0.000900, 0.000422, 0.064000
0.178333, 0.914286, 0.163048, 0.031803, 0.835918,0.029077, 0.149072, 0.026584, 0.005671, 0.764268
0.791669, 0.828571, 0.655954, 0.626740, 0.686531,0.519299, 0.543505, 0.430276, 0.496170, 0.568840
0.946672, 0.600000, 0.568004, 0.896189, 0.360000,0.537713, 0.340802, 0.322628, 0.848397, 0.216000
0.198333, 0.542857, 0.107667, 0.039336, 0.294694,0.021354, 0.058448, 0.011592, 0.007802, 0.159977
0.978340, 0.485714, 0.475194, 0.957149, 0.235918,0.464901, 0.230808, 0.225809, 0.936417, 0.114589
0.933339, 0.771429, 0.720004, 0.871121, 0.595102,0.672008, 0.555432, 0.518406, 0.813052, 0.459079
0.720001, 0.800000, 0.576001, 0.518401, 0.640000,0.414721, 0.460801, 0.331777, 0.373249, 0.512000
0.649999, 0.657143, 0.427143, 0.422499, 0.431837,0.277642, 0.280694, 0.182451, 0.274624, 0.283779
0.513333, 0.171429, 0.088000, 0.263511, 0.029388,0.045173, 0.015086, 0.007744, 0.135269, 0.005038
0.231667, 0.171429, 0.039714, 0.053669, 0.029388,0.009200, 0.006808, 0.001577, 0.012433, 0.005038
0.780002, 0.685714, 0.534859, 0.608403, 0.470204,0.417191, 0.366760, 0.286074, 0.474556, 0.322426
0.604999, 1.000000, 0.604999, 0.366024, 1.000000,0.366024, 0.604999, 0.366024, 0.221445, 1.000000
0.353333, 0.142857, 0.050476, 0.124844, 0.020408,0.017835, 0.007211, 0.002548, 0.044112, 0.002915
0.078333, 0.571429, 0.044762, 0.006136, 0.326531,0.003506, 0.025578, 0.002004, 0.000481, 0.186589
0.613333, 0.857143, 0.525714, 0.376177, 0.734694,0.322438, 0.450612, 0.276375, 0.230722, 0.629738
0.925005, 0.400000, 0.370002, 0.855635, 0.160000,0.342254, 0.148001, 0.136902, 0.791467, 0.064000
0.251666, 0.371429, 0.093476, 0.063336, 0.137959,0.023525, 0.034720, 0.008738, 0.015940, 0.051242
0.850004, 0.085714, 0.072857, 0.722506, 0.007347,0.061929, 0.006245, 0.005308, 0.614133, 0.000630
0.680000, 0.457143, 0.310857, 0.462400, 0.208980,0.211383, 0.142106, 0.096632, 0.314432, 0.095534
0.781669, 0.171429, 0.134000, 0.611006, 0.029388,0.104744, 0.022971, 0.017956, 0.477604, 0.005038
0.541666, 0.314286, 0.170238, 0.293402, 0.098775,0.092212, 0.053503, 0.028981, 0.158926, 0.031044
0.043333, 0.000000, 0.000000, 0.001878, 0.000000,0.000000, 0.000000, 0.000000, 0.000081, 0.000000
0.671666, 0.114286, 0.076762, 0.451136, 0.013061,0.051558, 0.008773, 0.005892, 0.303012, 0.001493
0.071667, 0.142857, 0.010238, 0.005136, 0.020408,0.000734, 0.001463, 0.000105, 0.000368, 0.002915
0.626666, 0.000000, 0.000000, 0.392710, 0.000000,0.000000, 0.000000, 0.000000, 0.246098, 0.000000
0.801669, 0.000000, 0.000000, 0.642673, 0.000000,0.000000, 0.000000, 0.000000, 0.515212, 0.000000
0.575000, 0.000000, 0.000000, 0.330624, 0.000000,0.000000, 0.000000, 0.000000, 0.190109, 0.000000
0.586666, 0.885714, 0.519619, 0.344177, 0.784490,0.304843, 0.460234, 0.270004, 0.201917, 0.694834
0.078333, 0.342857, 0.026857, 0.006136, 0.117551,0.002104, 0.009208, 0.000721, 0.000481, 0.040303
0.290000, 0.800000, 0.232000, 0.084100, 0.640000,0.067280, 0.185600, 0.053824, 0.024389, 0.512000
0.941672, 0.257143, 0.242144, 0.886747, 0.066122,0.228021, 0.062266, 0.058634, 0.835025, 0.017003
0.580000, 0.885714, 0.513714, 0.336399, 0.784490,0.297954, 0.455004, 0.263902, 0.195112, 0.694834
0.561666, 0.514286, 0.288857, 0.315469, 0.264490,0.162241, 0.148555, 0.083438, 0.177188, 0.136023
0.141667, 0.285714, 0.040476, 0.020069, 0.081633,0.005734, 0.011565, 0.001638, 0.002843, 0.023324
0.840003, 0.171429, 0.144001, 0.705606, 0.029388,0.120961, 0.024686, 0.020736, 0.592711, 0.005038
0.476666, 1.000000, 0.476666, 0.227211, 1.000000,0.227211, 0.476666, 0.227211, 0.108304, 1.000000
0.970006, 0.028571, 0.027714, 0.940912, 0.000816,0.026883, 0.000792, 0.000768, 0.912691, 0.000023
0.945006, 0.971429, 0.918006, 0.893036, 0.943673,0.867521, 0.891777, 0.842734, 0.843924, 0.916711
0.343333, 0.171429, 0.058857, 0.117878, 0.029388,0.020208, 0.010090, 0.003464, 0.040471, 0.005038
0.115000, 0.285714, 0.032857, 0.013225, 0.081633,0.003779, 0.009388, 0.001080, 0.001521, 0.023324
0.455000, 0.314286, 0.143000, 0.207025, 0.098775,0.065065, 0.044943, 0.020449, 0.094196, 0.031044
0.594999, 0.057143, 0.034000, 0.354024, 0.003265,0.020230, 0.001943, 0.001156, 0.210644, 0.000187
0.985007, 1.000000, 0.985007, 0.970238, 1.000000,0.970238, 0.985007, 0.970238, 0.955691, 1.000000
0.045000, 0.742857, 0.033429, 0.002025, 0.551837,0.001504, 0.024833, 0.001117, 0.000091, 0.409936
0.228333, 0.057143, 0.013048, 0.052136, 0.003265,0.002979, 0.000746, 0.000170, 0.011904, 0.000187
0.411666, 0.971429, 0.399904, 0.169469, 0.943673,0.164627, 0.388479, 0.159924, 0.069765, 0.916711
0.609999, 0.885714, 0.540285, 0.372099, 0.784490,0.329574, 0.478538, 0.291908, 0.226980, 0.694834
0.868337, 0.600000, 0.521003, 0.754010, 0.360000,0.452406, 0.312602, 0.271444, 0.654735, 0.216000
0.083333, 0.342857, 0.028571, 0.006944, 0.117551,0.002381, 0.009796, 0.000816, 0.000579, 0.040303
0.986673, 0.228571, 0.225525, 0.973525, 0.052245,0.222520, 0.051549, 0.050862, 0.960551, 0.011942
0.576666, 0.828571, 0.477809, 0.332544, 0.686531,0.275536, 0.395899, 0.228302, 0.191767, 0.568840
0.215000, 0.342857, 0.073714, 0.046225, 0.117551,0.015849, 0.025273, 0.005434, 0.009938, 0.040303
0.155000, 0.142857, 0.022143, 0.024025, 0.020408,0.003432, 0.003163, 0.000490, 0.003724, 0.002915
0.515000, 0.714286, 0.367857, 0.265225, 0.510204,0.189446, 0.262755, 0.135319, 0.136591, 0.364432
0.315000, 0.257143, 0.081000, 0.099225, 0.066122,0.025515, 0.020829, 0.006561, 0.031256, 0.017003
0.700000, 0.885714, 0.620000, 0.490000, 0.784490,0.434000, 0.549143, 0.384400, 0.343000, 0.694834
0.183333, 0.200000, 0.036667, 0.033611, 0.040000,0.006722, 0.007333, 0.001344, 0.006162, 0.008000
0.651666, 0.657143, 0.428238, 0.424669, 0.431837,0.279068, 0.281414, 0.183388, 0.276742, 0.283779
0.183333, 0.742857, 0.136190, 0.033611, 0.551837,0.024968, 0.101170, 0.018548, 0.006162, 0.409936
0.111667, 0.600000, 0.067000, 0.012469, 0.360000,0.007482, 0.040200, 0.004489, 0.001392, 0.216000
0.256666, 0.571429, 0.146667, 0.065878, 0.326531,0.037644, 0.083809, 0.021511, 0.016909, 0.186589
0.103333, 0.685714, 0.070857, 0.010678, 0.470204,0.007322, 0.048588, 0.005021, 0.001103, 0.322426
0.188333, 0.714286, 0.134524, 0.035469, 0.510204,0.025335, 0.096088, 0.018097, 0.006680, 0.364432
0.256666, 0.228571, 0.058667, 0.065878, 0.052245,0.015058, 0.013410, 0.003442, 0.016909, 0.011942
0.015000, 0.200000, 0.003000, 0.000225, 0.040000,0.000045, 0.000600, 0.000009, 0.000003, 0.008000
0.771668, 0.828571, 0.639383, 0.595472, 0.686531,0.493391, 0.529774, 0.408810, 0.459507, 0.568840
0.591666, 0.228571, 0.135238, 0.350069, 0.052245,0.080016, 0.030912, 0.018289, 0.207124, 0.011942
0.821670, 0.657143, 0.539954, 0.675141, 0.431837,0.443664, 0.354827, 0.291551, 0.554743, 0.283779
0.978340, 0.342857, 0.335431, 0.957149, 0.117551,0.328165, 0.115005, 0.112514, 0.936417, 0.040303
0.609999, 0.142857, 0.087143, 0.372099, 0.020408,0.053157, 0.012449, 0.007594, 0.226980, 0.002915
0.718334, 0.314286, 0.225762, 0.516004, 0.098775,0.162173, 0.070954, 0.050969, 0.370663, 0.031044
0.880004, 0.400000, 0.352002, 0.774408, 0.160000,0.309763, 0.140801, 0.123905, 0.681482, 0.064000
0.888338, 0.485714, 0.431478, 0.789144, 0.235918,0.383299, 0.209575, 0.186174, 0.701027, 0.114589
0.583333, 0.514286, 0.300000, 0.340277, 0.264490,0.175000, 0.154286, 0.090000, 0.198495, 0.136023
0.933339, 0.314286, 0.293335, 0.871121, 0.098775,0.273781, 0.092191, 0.086045, 0.813052, 0.031044
0.811669, 0.228571, 0.185524, 0.658807, 0.052245,0.150585, 0.042406, 0.034419, 0.534734, 0.011942
0.050000, 0.571429, 0.028571, 0.002500, 0.326531,0.001429, 0.016327, 0.000816, 0.000125, 0.186589
0.025000, 0.171429, 0.004286, 0.000625, 0.029388,0.000107, 0.000735, 0.000018, 0.000016, 0.005038
0.053333, 0.457143, 0.024381, 0.002844, 0.208980,0.001300, 0.011146, 0.000594, 0.000152, 0.095534
0.341666, 0.942857, 0.322143, 0.116736, 0.888980,0.110065, 0.303734, 0.103776, 0.039885, 0.838181
0.621666, 0.485714, 0.301952, 0.386469, 0.235918,0.187713, 0.146663, 0.091175, 0.240255, 0.114589
0.108333, 0.457143, 0.049524, 0.011736, 0.208980,0.005365, 0.022639, 0.002453, 0.001271, 0.095534
0.808336, 0.857143, 0.692860, 0.653407, 0.734694,0.560063, 0.593880, 0.480054, 0.528172, 0.629738
0.666666, 0.742857, 0.495238, 0.444444, 0.551837,0.330158, 0.367891, 0.245260, 0.296296, 0.409936
0.343333, 0.485714, 0.166762, 0.117878, 0.235918,0.057255, 0.080999, 0.027809, 0.040471, 0.114589
0.536666, 0.657143, 0.352666, 0.288011, 0.431837,0.189264, 0.231752, 0.124374, 0.154566, 0.283779
0.013333, 0.857143, 0.011429, 0.000178, 0.734694,0.000152, 0.009796, 0.000131, 0.000002, 0.629738
0.458333, 0.542857, 0.248809, 0.210069, 0.294694,0.114038, 0.135068, 0.061906, 0.096282, 0.159977
0.599999, 0.914286, 0.548571, 0.359999, 0.835918,0.329142, 0.501551, 0.300930, 0.215999, 0.764268
0.330000, 0.714286, 0.235714, 0.108900, 0.510204,0.077786, 0.168367, 0.055561, 0.035937, 0.364432
0.993340, 0.685714, 0.681148, 0.986725, 0.470204,0.676612, 0.467073, 0.463962, 0.980154, 0.322426
0.791669, 0.771429, 0.610716, 0.626740, 0.595102,0.483485, 0.471124, 0.372974, 0.496170, 0.459079
0.370000, 0.142857, 0.052857, 0.136900, 0.020408,0.019557, 0.007551, 0.002794, 0.050653, 0.002915
0.755001, 0.257143, 0.194143, 0.570027, 0.066122,0.146578, 0.049923, 0.037692, 0.430371, 0.017003
0.743335, 0.057143, 0.042476, 0.552546, 0.003265,0.031574, 0.002427, 0.001804, 0.410727, 0.000187
0.643333, 0.800000, 0.514666, 0.413877, 0.640000,0.331102, 0.411733, 0.264881, 0.266261, 0.512000
0.308333, 0.771429, 0.237857, 0.095069, 0.595102,0.073339, 0.183490, 0.056576, 0.029313, 0.459079
0.526666, 0.657143, 0.346095, 0.277377, 0.431837,0.182277, 0.227434, 0.119782, 0.146085, 0.283779
0.115000, 0.400000, 0.046000, 0.013225, 0.160000,0.005290, 0.018400, 0.002116, 0.001521, 0.064000
0.933339, 0.428571, 0.400002, 0.871121, 0.183673,0.373338, 0.171430, 0.160002, 0.813052, 0.078717
0.331666, 0.114286, 0.037905, 0.110003, 0.013061,0.012572, 0.004332, 0.001437, 0.036484, 0.001493
0.721667, 0.885714, 0.639191, 0.520804, 0.784490,0.461283, 0.566141, 0.408565, 0.375847, 0.694834
0.318333, 0.942857, 0.300143, 0.101336, 0.888980,0.095545, 0.282992, 0.090086, 0.032259, 0.838181
0.213333, 0.428571, 0.091429, 0.045511, 0.183673,0.019505, 0.039184, 0.008359, 0.009709, 0.078717
0.886671, 0.057143, 0.050667, 0.786186, 0.003265,0.044925, 0.002895, 0.002567, 0.697088, 0.000187
0.260000, 0.457143, 0.118857, 0.067600, 0.208980,0.030903, 0.054335, 0.014127, 0.017576, 0.095534
0.599999, 0.028571, 0.017143, 0.359999, 0.000816,0.010286, 0.000490, 0.000294, 0.215999, 0.000023
0.870004, 0.571429, 0.497145, 0.756907, 0.326531,0.432518, 0.284083, 0.247153, 0.658512, 0.186589
0.421666, 0.914286, 0.385523, 0.177803, 0.835918,0.162562, 0.352479, 0.148628, 0.074973, 0.764268
0.923339, 0.200000, 0.184668, 0.852554, 0.040000,0.170511, 0.036934, 0.034102, 0.787196, 0.008000
0.666666, 0.057143, 0.038095, 0.444444, 0.003265,0.025397, 0.002177, 0.001451, 0.296296, 0.000187
0.565000, 0.428571, 0.242143, 0.319224, 0.183673,0.136811, 0.103775, 0.058633, 0.180362, 0.078717
0.410000, 1.000000, 0.410000, 0.168100, 1.000000,0.168100, 0.410000, 0.168100, 0.068921, 1.000000
0.878338, 0.428571, 0.376430, 0.771477, 0.183673,0.330633, 0.161327, 0.141700, 0.677617, 0.078717
0.570000, 0.342857, 0.195428, 0.324899, 0.117551,0.111394, 0.067004, 0.038192, 0.185193, 0.040303
